Symbol,Date,Open,High,Low,Close,Percent Change,Volume
AKPL,10/6/2022,452,455,444,447,-0.67,39196
AKPL,9/6/2022,466,467,448.9,450,-1.96,86866
AKPL,8/6/2022,441,465,440,459,4.32,79857
AKPL,7/6/2022,449,451,439,440,-1.79,63278
AKPL,6/6/2022,453,458.9,443,448,0,68607
AKPL,3/6/2022,459,460,448,448,-1.32,55239
AKPL,2/6/2022,462,465,453,454,-1.09,45064
AKPL,1/6/2022,451.3,460,451.1,459,1.71,63423
AKPL,31/05/2022,458,460,450.1,451.3,-1.46,62635
AKPL,30/05/2022,476,476,454.2,458,-1.93,51587
AKPL,27/05/2022,483.5,485,461,467,-2.51,81485
AKPL,26/05/2022,478,481,472,479,0.67,84603
AKPL,25/05/2022,474.1,481,465,475.8,2.34,99536
AKPL,24/05/2022,451.3,470,449,464.9,3.08,97226
AKPL,23/05/2022,457.1,460.1,449.1,451,-3.22,61087
AKPL,20/05/2022,461,473,457,466,1.08,64809
AKPL,19/05/2022,464,475,455.1,461,-0.65,67041
AKPL,18/05/2022,433,472.2,426.4,464,0.05,80103
AKPL,17/05/2022,466,466,441,441.2,-5.5,91591
AKPL,12/5/2022,475,484,460.6,466.9,-1.56,121858
AKPL,11/5/2022,440,475,437,474.3,9.03,105202
AKPL,10/5/2022,402,439.5,396,435,8.21,73225
AKPL,9/5/2022,405,414,396.9,402,0.25,53284
AKPL,8/5/2022,391.6,402,379,401,4.43,31493
AKPL,5/5/2022,391,396,377.3,384,-2.04,47748
AKPL,4/5/2022,398,405.8,386,392,-1.51,31820
AKPL,2/5/2022,415,418,396,398,-5.03,49825
AKPL,28/04/2022,431,435.5,418.8,419.1,-1.85,46800
AKPL,27/04/2022,412.4,428.4,412,427,1.67,33066
AKPL,26/04/2022,421,433,418,420,-1.64,29371
AKPL,25/04/2022,435,445.6,419,427,0,63367
AKPL,24/04/2022,392,428,392,427,9.74,83160
AKPL,21/04/2022,390,395,379.3,389.1,0.28,45659
AKPL,20/04/2022,402,402,387,388,-2.27,31811
AKPL,19/04/2022,396,403,385,397,0.25,42323
AKPL,18/04/2022,417,417,395,396,-4.12,68487
AKPL,17/04/2022,433,435,412,413,-3.28,48381
AKPL,13/04/2022,431.9,436,420,427,-0.42,32929
AKPL,12/4/2022,438,438,428.8,428.8,-2.1,39407
AKPL,11/4/2022,457.9,465,435,438,-2.45,59237
AKPL,7/4/2022,445,453,441,449,1.58,41705
AKPL,6/4/2022,450,455,437.1,442,-1.56,56845
AKPL,5/4/2022,462,469.9,443,449,-2.81,76643
AKPL,4/4/2022,463,473.9,460.1,462,-0.86,36309
AKPL,3/4/2022,484,484,465,466,-2.31,28832
AKPL,31/03/2022,490,495,475.3,477,-2.45,41418
AKPL,30/03/2022,479,490,470,489,3.27,52095
AKPL,29/03/2022,490,492,471,473.5,-2.09,53178
AKPL,28/03/2022,482.3,497.6,482.3,483.6,-0.49,43440
AKPL,27/03/2022,503,507,485.1,486,-3.19,57833
AKPL,24/03/2022,510,514,501,502,-1.95,44146
AKPL,23/03/2022,514.1,520,510,512,-1.16,28244
AKPL,22/03/2022,530,530,518,518,-1.31,51894
AKPL,21/03/2022,505,529,500,524.9,3.94,78753
AKPL,20/03/2022,512,515,503,505,-0.2,50481
AKPL,16/03/2022,517,517,505,506,-0.59,40556
AKPL,15/03/2022,520,520,507,509,-1.76,62526
AKPL,14/03/2022,525,525,514,518.1,-0.94,17359
AKPL,13/03/2022,510,525,510,523,3.56,105985
AKPL,10/3/2022,479,506.9,477,505,5.87,78232
AKPL,9/3/2022,491.9,501.7,475.3,477,-3.03,67492
AKPL,7/3/2022,504,509,490,491.9,-2.38,74283
AKPL,6/3/2022,517,522,500,503.9,-1.58,93807
AKPL,2/3/2022,520.1,527,508,512,-3.4,114000
AKPL,28/02/2022,549.7,560.6,526.6,530,-1.67,168382
AKPL,27/02/2022,532,550.8,529,539,1.32,105006
AKPL,24/02/2022,547,547,530,532,-2.74,88148
AKPL,23/02/2022,550,557,546,547,-0.18,45152
AKPL,22/02/2022,550,557,545.1,548,0.74,64126
AKPL,21/02/2022,536,545,529,544,1.12,58823
AKPL,20/02/2022,533.2,550,515.5,538,-1.1,125018
AKPL,17/02/2022,544,548.8,534.5,544,0.18,67702
AKPL,16/02/2022,565,566,540.1,543,-2.34,69713
AKPL,15/02/2022,542,556.9,533,556,4.32,87996
AKPL,14/02/2022,534,544.6,529,533,-0.19,94614
AKPL,13/02/2022,548.2,548.9,533,534,-4.52,181856
AKPL,10/2/2022,565,573,555,559.3,-1.27,95207
AKPL,9/2/2022,565,580,561.6,566.5,-1.13,88804
AKPL,8/2/2022,590,611,569,573,0,195074
AKPL,7/2/2022,571.6,589.9,571.6,578.9,-0.74,184107
AKPL,6/2/2022,601,601,578.2,583.2,-2.96,245787
AKPL,3/2/2022,612,624,600,601,0.17,391839
AKPL,1/2/2022,590,605,570,600,3.47,402686
