Symbol,Date,Open,High,Low,Close,Percent Change,Volume
EHPL,3/20/2024,448,454,435.5,446,-0.0022,"3,931.00"
EHPL,3/19/2024,454,454,438,447,0.0022,"2,060.00"
EHPL,3/18/2024,436,448,436,446,0.0136,"2,320.00"
EHPL,3/17/2024,434.2,444.5,434.2,440,-0.0045,"5,542.00"
EHPL,3/14/2024,453.9,472,439,442,-0.0067,"4,697.00"
EHPL,3/13/2024,458,460,439,445,-0.0263,"3,510.00"
EHPL,3/12/2024,460,460,440.3,457,0.0077,"14,170.00"
EHPL,3/10/2024,465,465,437.7,453.5,-0.0053,"9,400.00"
EHPL,3/7/2024,456,465,436,455.9,0.0176,"4,620.00"
EHPL,3/6/2024,432,460,427,448,0.0182,"3,500.00"
EHPL,3/5/2024,463,463,428,440,-0.0308,"3,228.00"
EHPL,3/4/2024,436,454,436,454,0.0561,60
EHPL,3/3/2024,422.4,439.4,415.7,429.9,-0.0026,"1,733.00"
EHPL,2/29/2024,454,454,426.1,431,-0.0377,"11,405.00"
EHPL,2/28/2024,453.7,453.7,436.2,447.9,0.0067,"2,542.00"
EHPL,2/27/2024,431,452,431,444.9,0.0134,"5,645.00"
EHPL,2/26/2024,442.7,451.5,427.6,439,0.0113,"7,306.00"
EHPL,2/25/2024,434,440,433.2,434.1,-0.0168,"7,821.00"
EHPL,2/22/2024,440,449.9,426.5,441.5,-0.0163,"10,055.00"
EHPL,2/21/2024,461,461,443,448.8,-0.011,"4,700.00"
EHPL,2/20/2024,437.1,457,437.1,453.8,0.0175,"5,875.00"
EHPL,2/18/2024,453.1,453.1,440,446,-0.0304,"14,419.00"
EHPL,2/15/2024,459,467,451.7,460,0.0022,"5,888.00"
EHPL,2/14/2024,455.1,469.2,451.1,459,-0.0022,"12,975.00"
EHPL,2/13/2024,460.6,482.4,453.2,460,-0.0213,"26,241.00"
EHPL,2/12/2024,475,477,454,470,0.0021,"10,320.00"
EHPL,2/11/2024,489.6,489.6,460.4,469,-0.0229,"13,866.00"
EHPL,2/8/2024,480.2,500,475,480,0.0195,"45,682.00"
EHPL,2/7/2024,436.4,470.8,419,470.8,0.1,"56,759.00"
EHPL,2/6/2024,416,429,416,428,0.0142,"1,535.00"
EHPL,2/5/2024,428.2,436,416,422,0.005,"2,195.00"
EHPL,2/4/2024,407,432.7,407,419.9,0.0116,"6,209.00"
EHPL,2/1/2024,438,438,415.1,415.1,-0.0347,"7,371.00"
EHPL,1/31/2024,440.2,455,428,430,-0.0423,"15,281.00"
EHPL,1/30/2024,435,452,427.1,449,0.0322,"5,867.00"
EHPL,1/29/2024,411.6,436,411.6,435,0.0357,"7,795.00"
EHPL,1/28/2024,408,424,408,420,0.012,"9,098.00"
EHPL,1/25/2024,404.1,418,404.1,415,0.0073,"7,364.00"
EHPL,1/24/2024,415,420.2,408,412,-0.0072,"8,074.00"
EHPL,1/23/2024,406.1,419,392,415,0.0017,"12,373.00"
EHPL,1/22/2024,443.5,443.5,405,414.3,-0.0474,"13,585.00"
EHPL,1/21/2024,431,438,421,434.9,-0.0098,"4,405.00"
EHPL,1/18/2024,423,439.2,410.1,439.2,0.0231,"10,641.00"
EHPL,1/17/2024,486.5,486.5,429.3,429.3,-0.1,"15,315.00"
EHPL,1/16/2024,453.8,479.9,442,477,0.0302,"28,991.00"
EHPL,1/14/2024,459.9,471.2,443.5,463,-0.0132,"17,472.00"
EHPL,1/11/2024,488.5,488.5,442.4,469.2,-0.0205,"19,164.00"
EHPL,1/10/2024,471.1,480.5,432.5,479,0.037,"22,681.00"
EHPL,1/9/2024,422,461.9,408,461.9,0.0817,"25,258.00"
EHPL,1/8/2024,389,427.9,389,427,0.0758,"8,303.00"
EHPL,1/7/2024,400,421.9,374,396.9,-0.0028,"13,525.00"
EHPL,1/4/2024,403.9,411.9,390.1,398,-0.0146,"18,570.00"
EHPL,1/3/2024,408,408,386,403.9,0.0097,"2,843.00"
EHPL,1/2/2024,389,410,388,400,0.0127,"9,216.00"
EHPL,1/1/2024,409,416,395,395,-0.0273,"10,100.00"
EHPL,12/28/2023,385,413,382.5,406.1,0.0413,"17,464.00"
EHPL,12/27/2023,372.7,400,360.2,390,0.0673,"17,140.00"
EHPL,12/24/2023,375.2,389.9,361.1,365.4,-0.0068,"16,204.00"
EHPL,12/21/2023,375,381,358,367.9,-0.0184,"14,228.00"
EHPL,12/20/2023,371.2,378.5,359.4,374.8,0.0297,"12,714.00"
EHPL,12/19/2023,374,374,353,364,-0.0082,"6,085.00"
EHPL,12/18/2023,380,387.6,355.8,367,-0.0161,"11,668.00"
EHPL,12/17/2023,343.1,373,343.1,373,0.0718,"9,324.00"
EHPL,12/14/2023,338.2,349,338.1,348,0.009,"4,716.00"
EHPL,12/13/2023,342,360.9,340.1,344.9,-0.0061,"3,054.00"
EHPL,12/12/2023,340,355,332,347,0.0233,"11,548.00"
EHPL,12/11/2023,341,341.5,321.1,339.1,0.0122,"12,229.00"
EHPL,12/10/2023,324.3,342,324.3,335,0.0535,435
EHPL,12/7/2023,310.1,321,305,318,0.0051,"1,892.00"
EHPL,12/6/2023,313,316.4,304.6,316.4,0.0076,"2,928.00"
EHPL,12/5/2023,320,320,298,314,0,"6,325.00"
EHPL,12/4/2023,305.7,324.3,305.7,314,0.0067,"1,660.00"
EHPL,12/3/2023,311.9,317.5,311.9,311.9,-0.0198,830
EHPL,11/30/2023,337.5,337.5,312,318.2,-0.0384,"1,965.00"
EHPL,11/29/2023,329,331,320.1,330.9,0.0058,"2,735.00"
EHPL,11/28/2023,325.4,340,316,329,-0.009,"7,996.00"
EHPL,11/27/2023,325.4,337.9,315,332,0,"3,994.00"
EHPL,11/26/2023,306.8,332,306,332,0.0607,"5,505.00"
EHPL,11/23/2023,307,313,296,313,0.0166,"5,330.00"
EHPL,11/22/2023,293.1,310.9,288,307.9,0.0298,"1,774.00"
EHPL,11/21/2023,298,299,288,299,-0.0164,"1,948.00"
EHPL,11/20/2023,310.5,310.5,290.1,304,-0.0016,"1,570.00"
EHPL,11/9/2023,316.2,316.2,292.8,304.5,-0.0177,"2,810.00"
EHPL,11/8/2023,309,319,295.1,310,-0.0159,"1,290.00"
EHPL,11/7/2023,303.8,315.9,297.8,315,0.0165,"1,450.00"
EHPL,11/6/2023,297,309.9,279.6,309.9,0.0228,"8,010.00"
EHPL,11/5/2023,312.6,324.9,297.1,303,-0.0499,"3,955.00"
EHPL,11/2/2023,318,318.9,301.5,318.9,0.0009,"3,020.00"
EHPL,11/1/2023,328.8,333.9,304.1,318.6,-0.0118,"5,300.00"
EHPL,10/31/2023,333,333,314,322.4,-0.0141,"2,311.00"
EHPL,10/30/2023,331,331,313.2,327,0.0025,330
EHPL,10/29/2023,324.9,326.2,310,326.2,-0.016,"1,560.00"
EHPL,10/19/2023,320,337,317.5,331.5,0.0153,"1,439.00"
EHPL,10/18/2023,334,346,318,326.5,-0.0046,"4,257.00"
EHPL,10/17/2023,336.6,343,320,328,-0.0061,"3,675.00"
EHPL,10/16/2023,338,338,324,330,-0.0429,"5,710.00"
EHPL,10/12/2023,338.2,351.9,326.1,344.8,-0.0006,"9,550.00"
EHPL,10/11/2023,358,365,343,345,-0.0174,"1,660.00"
EHPL,10/10/2023,366,366,346.1,351.1,-0.0506,"3,904.00"
EHPL,10/9/2023,371,373,357.9,369.8,0.0134,"9,830.00"
EHPL,10/8/2023,379,379,355.1,364.9,-0.0369,"5,641.00"
EHPL,10/5/2023,357,382,350,378.9,0.0826,"27,654.00"
EHPL,10/4/2023,352.8,359.5,338.2,350,0.0119,"4,720.00"
EHPL,10/3/2023,341.1,364.9,335.1,345.9,-0.006,"8,921.00"
EHPL,10/2/2023,321.8,360.9,317,348,0.0603,"2,992.00"
EHPL,10/1/2023,344.9,351,327.2,328.2,-0.0673,"10,270.00"
EHPL,9/27/2023,363.6,375,340.4,351.9,-0.0515,"7,668.00"
EHPL,9/26/2023,370,389,363.1,371,0.0226,"8,075.00"
EHPL,9/25/2023,336.4,362.8,327,362.8,0.0997,"22,864.00"
EHPL,9/24/2023,313.6,333,313.6,329.9,0.0309,"4,721.00"
EHPL,9/21/2023,310,333,304,320,0.0495,"14,495.00"
EHPL,9/19/2023,303.9,309,285.1,304.9,-0.0168,"2,580.00"
EHPL,9/18/2023,291.1,310.1,274.2,310.1,0.0441,995
EHPL,9/17/2023,300,300.9,294.2,297,-0.023,"1,340.00"
EHPL,9/13/2023,289,306,283.4,304,0.0312,"8,811.00"
EHPL,9/12/2023,292,295,283,294.8,0.0065,472
EHPL,9/11/2023,288.2,292.9,280.5,292.9,-0.0037,390
EHPL,9/10/2023,283.2,294,277,294,0.0177,860
EHPL,9/7/2023,289.1,289.1,273,288.9,-0.0207,"2,200.00"
EHPL,9/5/2023,296.4,301.9,281,295,-0.0047,"1,540.00"
EHPL,9/4/2023,296,296.4,285.3,296.4,-0.0185,"1,120.00"
EHPL,9/3/2023,303.8,303.8,288,302,-0.0255,"3,494.00"
EHPL,8/30/2023,303.8,309.9,287.3,309.9,-0.0003,"2,670.00"
EHPL,8/29/2023,305.8,310,288,310,-0.0064,"1,995.00"
EHPL,8/28/2023,314.9,314.9,286.5,312,0.0042,"6,296.00"
EHPL,8/27/2023,298.7,310.7,284,310.7,0.0197,740
EHPL,8/24/2023,317,323.3,287.2,304.7,-0.0209,"3,820.00"
EHPL,8/23/2023,294.2,318,291,311.2,0.0373,"1,054.00"
EHPL,8/22/2023,295.9,300,285.6,300,-0.0063,280
EHPL,8/21/2023,294,301.9,288,301.9,0.0063,"4,340.00"
EHPL,8/20/2023,301.9,301.9,291.2,300,-0.026,"1,325.00"
EHPL,8/17/2023,305.7,308,294,308,-0.0125,735
EHPL,8/16/2023,299.8,311.9,295.1,311.9,0.0199,"1,179.00"
EHPL,8/15/2023,304.8,309.5,293.4,305.8,-0.0167,"1,060.00"
EHPL,8/14/2023,310.9,312,304.7,311,-0.0195,670
EHPL,8/13/2023,315.6,317.2,305.9,317.2,-0.0149,975
EHPL,8/10/2023,320,322,304,322,-0.0025,441
EHPL,8/9/2023,304.8,322.8,300,322.8,0.0379,"1,446.00"
EHPL,8/8/2023,303.8,315,298,311,0.0032,"1,310.00"
EHPL,8/7/2023,301.9,319,301.9,310,0.0065,"2,080.00"
EHPL,8/6/2023,303,313.1,303,308,0.0033,"1,783.00"
EHPL,8/3/2023,309,315,307,307,-0.0157,"6,955.00"
EHPL,8/2/2023,311.8,317,311.8,311.9,-0.0192,840
EHPL,8/1/2023,315,318,310.3,318,-0.0103,"1,531.00"
EHPL,7/31/2023,311.7,332.5,308,321.3,0.0104,"3,028.00"
EHPL,7/30/2023,318.6,319.5,313.3,318,-0.0215,"1,705.00"
EHPL,7/27/2023,325.4,331.9,316.6,325,-0.0211,"2,003.00"
EHPL,7/26/2023,333.2,334,327.2,332,-0.0235,"4,081.00"
EHPL,7/25/2023,337.2,350,330.1,340,-0.0116,470
EHPL,7/24/2023,334,344,326,344,0.0178,"1,889.00"
EHPL,7/23/2023,321.5,346.8,321.5,338,0.0305,"3,403.00"
EHPL,7/20/2023,323,332.5,320,328,-0.003,"1,440.00"
EHPL,7/19/2023,328,330,320,329,-0.0147,"1,711.00"
EHPL,7/18/2023,310.4,334.5,310.4,333.9,0.0543,"2,765.00"
EHPL,7/17/2023,304.8,330,304.8,316.7,0.0183,"4,692.00"
EHPL,7/16/2023,310,324.2,306.1,311,-0.0064,"1,851.00"
EHPL,7/13/2023,316.6,329.3,311.1,313,-0.031,"3,295.00"
EHPL,7/12/2023,308,325.9,308,323,0.0419,"3,223.00"
EHPL,7/11/2023,324,324,308.7,310,-0.0462,"5,730.00"
EHPL,7/10/2023,313.6,332.6,313.5,325,0.0156,920
EHPL,7/9/2023,319,330.4,313,320,0.006,"2,030.00"
EHPL,7/6/2023,329,331.6,314,318.1,-0.0215,"2,884.00"
EHPL,7/5/2023,334.2,346.4,321.3,325.1,-0.0466,"4,163.00"
EHPL,7/4/2023,331.3,341,325.3,341,0.0089,"1,075.00"
EHPL,7/3/2023,329.9,338,325.1,338,0.0042,"1,350.00"
EHPL,7/2/2023,328.3,347.5,325.3,336.6,0.0048,"3,940.00"
EHPL,6/28/2023,343.1,349.7,335,335,-0.0426,"3,776.00"
EHPL,6/27/2023,355,362,333.5,349.9,-0.0166,"11,149.00"
EHPL,6/26/2023,357,371.3,337.1,355.8,0.0166,"3,285.00"
EHPL,6/25/2023,352,356,335.1,350,-0.0054,"3,309.00"
EHPL,6/22/2023,369.2,370,329.6,351.9,-0.0279,"4,377.00"
EHPL,6/21/2023,362.6,375,350,362,-0.0214,"4,507.00"
EHPL,6/20/2023,371.5,375,364.1,369.9,-0.024,"1,156.00"
EHPL,6/19/2023,378,391,371.5,379,-0.0156,"6,184.00"
EHPL,6/18/2023,375,385,368.8,385,0.0234,"2,965.00"
EHPL,6/15/2023,364.7,376.2,351.8,376.2,0.011,"6,450.00"
EHPL,6/14/2023,369.5,385,356,372.1,-0.013,"6,162.00"
EHPL,6/13/2023,352.8,377,352,377,0.0472,"3,951.00"
EHPL,6/12/2023,373.3,373.3,352,360,-0.0164,"1,925.00"
EHPL,6/11/2023,360.5,381,346.7,366,0.0153,"3,681.00"
EHPL,6/8/2023,361.9,369.1,340.7,360.5,0.0158,844
EHPL,6/7/2023,363,370,343.1,354.9,-0.0028,"4,387.00"
EHPL,6/6/2023,343,357,339,355.9,0.0169,"3,630.00"
EHPL,6/5/2023,347.9,357,337,350,-0.0141,"1,984.00"
EHPL,6/4/2023,344,361,340,355,0.0317,"3,082.00"
EHPL,6/1/2023,337.2,348.3,330.5,344.1,0.0003,500
EHPL,5/31/2023,350,353.8,316.6,344,-0.0143,"6,716.00"
EHPL,5/30/2023,348.2,349,316.4,349,0.0023,"2,280.00"
EHPL,5/28/2023,366.9,366.9,346,348.2,-0.0328,"4,619.00"
EHPL,5/24/2023,354.3,363,347.3,360,-0.0041,"3,321.00"
EHPL,5/23/2023,344,362.1,344,361.5,0.0299,"5,850.00"
EHPL,5/22/2023,347,351,333.3,351,-0.0085,"1,334.00"
EHPL,5/21/2023,354.9,354.9,331,354,0.002,"4,871.00"
EHPL,5/18/2023,340.1,353.3,333,353.3,0.0182,"2,716.00"
EHPL,5/17/2023,312.1,347,312.1,347,0.0978,"1,190.00"
EHPL,5/16/2023,330,344,312.7,316.1,-0.0459,"2,430.00"
EHPL,5/15/2023,341,341,320,331.3,-0.0005,"2,645.00"
EHPL,5/14/2023,352.8,352.8,324.3,347.9,-0.0336,"5,590.00"
EHPL,5/11/2023,335,367.1,333,360,0.0566,"1,260.00"
EHPL,5/10/2023,347.9,354.3,340,340.7,-0.04,640
EHPL,5/9/2023,355.1,359.9,341.8,354.9,0.0178,"3,100.00"
EHPL,5/8/2023,379.7,379.7,348.7,348.7,-0.0999,"12,185.00"
EHPL,5/7/2023,352.8,387.4,340.1,387.4,0.0761,"2,970.00"
EHPL,5/4/2023,367.5,377.9,355,360,-0.04,"2,491.00"
EHPL,5/3/2023,367.5,375,350.1,375,0,"3,140.00"
EHPL,5/2/2023,373,380.4,359.3,375,-0.0132,"3,140.00"
EHPL,4/30/2023,382.2,382.2,373,380,-0.0256,990
EHPL,4/27/2023,386.9,392.9,373.1,390,-0.0119,"3,430.00"
EHPL,4/26/2023,383.1,394.7,383,394.7,0.0121,"1,410.00"
EHPL,4/25/2023,390,390,379.1,390,-0.0064,650
EHPL,4/24/2023,386.2,395,371,392.5,-0.0038,"3,350.00"
EHPL,4/23/2023,394,410,378.6,394,-0.0199,"2,530.00"
EHPL,4/20/2023,406,406,400.2,402,-0.0269,420
EHPL,4/19/2023,399.6,413.1,392.3,413.1,0.0132,"1,100.00"
EHPL,4/18/2023,395.1,411,388.1,407.7,0.0117,770
EHPL,4/17/2023,406.7,407,395.2,403,-0.0289,"2,680.00"
EHPL,4/16/2023,406.1,416,400.2,415,0.0034,"2,850.00"
EHPL,4/13/2023,411.6,428.1,411.6,413.6,-0.0152,"1,991.00"
EHPL,4/12/2023,400,424,398,420,0.0582,"3,509.00"
EHPL,4/11/2023,387.6,411,387.4,396.9,0.0366,"4,460.00"
EHPL,4/10/2023,390.9,402.9,382.5,382.9,-0.0399,"3,265.00"
EHPL,4/9/2023,413.5,413.5,391,398.8,-0.0548,"5,870.00"
EHPL,4/6/2023,435,442.3,401.9,421.9,-0.0301,"5,560.00"
EHPL,4/5/2023,422,435,414.1,435,0.0105,"1,660.00"
EHPL,4/4/2023,426.8,430.5,411.1,430.5,-0.0115,770
EHPL,4/3/2023,434.7,443.3,420,435.5,-0.018,"1,540.00"
EHPL,4/2/2023,450,459,428.1,443.5,-0.0144,"6,450.00"
EHPL,3/30/2023,436.4,451.9,431,450,0.0106,"4,460.00"
EHPL,3/29/2023,450,452,432.2,445.3,-0.0047,"1,450.00"
EHPL,3/28/2023,440,451,432.1,447.4,0.0095,"3,240.00"
EHPL,3/27/2023,423.2,443.2,423.2,443.2,0.0266,"1,700.00"
EHPL,3/26/2023,450.8,450.8,431.7,431.7,-0.0615,"4,594.00"
EHPL,3/23/2023,463.6,463.6,446,460,-0.0275,"4,306.00"
EHPL,3/22/2023,466.9,475,443,473,0.0314,"7,250.00"
EHPL,3/20/2023,444,460,444,458.6,0.0124,"3,420.00"
EHPL,3/19/2023,454.9,460,442.1,453,-0.0239,"2,660.00"
EHPL,3/16/2023,466.8,466.8,444.5,464.1,0.014,"3,720.00"
EHPL,3/15/2023,439.9,457.7,432,457.7,0.0198,"2,094.00"
EHPL,3/14/2023,445,448.8,435.1,448.8,-0.0044,"2,240.00"
EHPL,3/13/2023,439,460,431.1,450.8,0.0085,"2,432.00"
EHPL,3/12/2023,445,453.9,425,447,-0.006,"3,230.00"
EHPL,3/9/2023,431.2,457.3,431.1,449.7,0.0223,"1,790.00"
EHPL,3/7/2023,427,448,425.4,439.9,0.029,"2,950.00"
EHPL,3/5/2023,436.2,448.8,427.5,427.5,-0.0391,"2,760.00"
EHPL,3/2/2023,443,460,435.1,444.9,-0.0146,"5,547.00"
EHPL,3/1/2023,460,462,451.5,451.5,-0.0377,"6,294.00"
EHPL,2/28/2023,457.4,470.2,448.3,469.2,0.0054,"1,640.00"
EHPL,2/27/2023,448.9,466.7,443.1,466.7,0.019,"6,420.00"
EHPL,2/26/2023,441,461,432.4,458,0.0178,"4,761.00"
EHPL,2/23/2023,465.6,468,450,450,-0.0528,"4,128.00"
EHPL,2/22/2023,440,486,440,475.1,0.0584,"7,907.00"
EHPL,2/20/2023,457.1,466,448.9,448.9,-0.0367,"6,590.00"
EHPL,2/16/2023,464.6,498.4,457,466,-0.0169,"5,877.00"
EHPL,2/15/2023,478.8,488,462.6,474,-0.0297,"7,450.00"
EHPL,2/14/2023,487.1,494,473.6,488.5,-0.0171,"8,881.00"
EHPL,2/12/2023,484.1,503.7,465.1,497,0.0063,"13,312.00"
EHPL,2/9/2023,459.7,493.9,442,493.9,0.0531,"9,046.00"
EHPL,2/8/2023,460.6,475,455,469,-0.0021,"9,521.00"
EHPL,2/7/2023,445.9,477.6,437,470,0.033,"8,916.00"
EHPL,2/6/2023,442,465.3,442,455,0.0089,"10,467.00"
EHPL,2/5/2023,467.5,486,446.9,451,-0.0545,"9,547.00"
EHPL,2/2/2023,489.1,499,466.4,477,-0.0441,"11,324.00"
EHPL,2/1/2023,470,508,462.1,499,0.0617,"10,730.00"
EHPL,1/31/2023,435.2,474.3,430.5,470,0.0586,"13,915.00"
EHPL,1/30/2023,460.5,478.3,438,444,-0.0166,"13,610.00"
EHPL,1/29/2023,402.3,451.5,397,451.5,0.0999,"16,338.00"
EHPL,1/26/2023,406.7,425,398.7,410.5,-0.0108,"8,680.00"
EHPL,1/25/2023,400,417.9,392.1,415,0.0199,"10,423.00"
EHPL,1/24/2023,391.1,407.7,385.1,406.9,0.0198,"6,794.00"
EHPL,1/23/2023,413,413,391.2,399,-0.0148,"2,210.00"
EHPL,1/19/2023,398,428.9,391.1,405,0,"8,689.00"
EHPL,1/18/2023,410,426.5,395,405,-0.0239,"7,260.00"
EHPL,1/17/2023,396,415.2,388.4,414.9,0.027,"5,470.00"
EHPL,1/12/2023,416,416,393.4,404,-0.0472,"11,292.00"
